"V1","V2","V3","OBS","temp1","temp2","temp3","h1","h2","h3","conif","black"
0,0,0,0,7.50811749378437,8.88819790093904,6.94029673265187,9,17,30,0.4,0
1,0,1,2,7.84006003936917,8.71158221079247,10.7561472619309,8,18,29,0.9,1
0,0,0,0,8.10883845034176,10.3349859242408,8.99452741890273,6,14,28,0.2,1
0,0,0,0,7.82971140504535,8.9510907665153,6.19795038440304,9,11,27,0,1
0,1,1,2,7.0686074805577,9.09089811629549,11.5086936699144,9,15,24,0.8,1
1,0,1,2,7.36758065197823,6.98447649951544,10.7239897477292,7,14,26,0.7,1
1,1,0,2,7.32348619346706,8.60113940981261,10.3915504303249,8,15,27,0.7,0
1,1,0,2,8.4031671963203,8.60090827972389,11.5760609256506,9,12,24,0.8,1
1,0,0,1,6.87590939544813,9.00642888457385,11.5447469497414,9,11,27,0.4,0
1,1,1,3,11.4651189050347,7.83367655419997,12.4319317647303,8,15,25,0.8,0
0,0,0,0,6.70700734682156,8.43069850821167,5.91967120981146,10,12,30,0.3,0
1,0,0,1,6.84900065094986,8.46213732619016,12.7891957615444,8,14,25,0.4,1
0,1,1,2,7.93896910992845,9.96052390979879,9.86802327126986,11,13,26,0.9,1
0,1,0,1,6.92503016764679,7.62611617741749,12.6709829507823,7,16,24,0.7,1
0,0,0,0,7.0789271419189,7.30989297768294,7.60949226127848,11,12,28,0.1,1
0,1,0,1,7.85391651821144,8.26175368872967,12.7852974586732,10,12,22,0.4,1
1,1,0,2,7.97283281338398,9.19321154395343,12.3722688781441,9,16,27,0.7,1
1,1,0,2,7.06454507111845,9.0524210405831,10.7670095673172,9,14,26,0.8,1
0,1,0,1,7.35202541421091,8.4710093378923,11.443058266005,10,14,30,0.7,1
1,1,0,2,8.79751018076421,8.79549918041916,10.8397103589092,10,13,28,0.9,0
0,0,0,0,7.2638806349948,7.49448167365844,7.27071211335613,6,16,28,0.1,1
0,0,0,0,7.69050121774903,8.0005096694388,5.60976188879425,11,17,25,0.1,1
0,1,1,2,7.19771088928292,7.87695176354402,10.915301555445,8,13,21,0.8,1
0,0,0,0,7.22205355389768,7.99568024660369,6.27969943731304,8,14,26,0.3,1
0,0,0,0,5.74286813228562,6.94665372720329,6.14162034715289,11,16,26,0.1,1
1,1,1,3,8.46610414314435,8.72512871850538,12.2997178783452,6,12,22,0.9,1
1,1,1,3,10.5040549714371,9.1068932405628,12.6431908872402,9,12,23,0.8,1
1,1,1,3,8.43656592564273,8.51575526073057,12.6496429761882,9,15,25,0.8,1
1,1,1,3,9.59733587323673,9.51601688748476,11.4091664571517,10,14,26,1,0
1,1,0,2,7.24833959527108,8.82926430625234,10.8650135859624,8,17,28,0.9,0
1,1,0,2,8.75267829037494,8.80501689659215,11.1914772963544,10,16,26,0.7,1
0,1,0,1,8.34852534189153,9.35618904028708,12.409781038921,8,18,26,0.8,1
0,0,1,1,9.04292926264078,7.59106504985226,11.762265453168,10,17,26,0.5,1
0,1,1,2,8.34768679135304,7.95021989151403,11.9470117007742,9,14,28,1,1
0,0,0,0,7.76896639208659,8.11893523047557,6.67189224102275,6,10,20,0.4,1
0,0,0,0,5.6044350211739,7.53030193513987,5.67074612204861,7,16,21,0.5,0
1,1,1,3,10.0788281737677,10.1723104282484,10.9405250342553,9,11,26,0.8,1
0,0,0,0,7.65912726218326,9.00206565914065,7.50259397714041,9,17,25,0.3,0
1,1,1,3,9.11572215652452,9.70491151657005,12.6462138883119,8,17,27,0.8,1
1,0,0,1,7.05791414912876,8.89320323325187,13.2087286998137,7,11,30,0.8,1
1,0,1,2,7.30080336564267,8.23026860741321,10.9195624060943,7,14,22,0.8,0
1,0,0,1,7.79065776969796,8.36993456720488,12.8160510892376,4,16,29,0.5,1
0,0,0,0,6.32080869113515,7.99064751233304,5.70713423046883,9,18,26,0.3,1
1,1,0,2,9.06820295945606,8.46630068156142,11.3206185492967,14,15,24,0.9,1
1,1,1,3,9.75977088752537,8.78742080507015,9.57392347287099,9,14,27,1,0
0,0,0,0,7.65073810920831,7.41794147028249,7.67960987491609,8,13,26,0.4,1
1,1,1,3,9.88333354542235,9.68419944741818,12.0010410580991,9,17,26,0.8,1
1,0,1,2,6.97230312057654,8.90781024583046,9.98664460682012,11,10,25,0.8,0
1,1,1,3,9.75190465243443,9.71294783240017,11.5486143570526,10,14,23,0.8,1
0,1,0,1,7.9341309673096,8.67013766212953,11.949823089732,13,13,26,0.8,1
1,1,1,3,9.9341317313031,9.98430679440592,10.525512423233,8,14,29,1,1
0,1,1,2,7.54184835729906,8.60730058931602,11.8210287103149,5,14,25,0.9,0
1,0,1,2,8.04596425261839,8.07963536595336,9.74981816553152,9,16,24,0.7,1
1,1,0,2,7.24974097031239,9.79276507493173,12.2919889495202,11,14,25,0.8,1
1,0,1,2,7.25663067087703,8.65715204695828,9.77051478548105,4,14,29,0.9,0
0,0,1,1,7.35281480605814,9.37851363464282,10.968166679046,9,10,30,0.5,1
1,1,1,3,9.43546933623491,8.81918808766902,11.5738913494219,7,15,23,0.9,1
1,0,0,1,6.19790993000221,11.711609712497,11.7313854489974,11,15,20,0.4,1
0,1,1,2,8.6749483522062,10.3077400716134,10.9160115604175,9,14,25,0.9,0
0,0,0,0,6.98650252227785,6.88484514429867,6.0236141493032,10,15,27,0.1,1
0,0,0,0,8.90333676122982,7.01075723083528,6.97369847104083,9,15,26,0.4,0
1,1,1,3,11.6287411633879,7.7821814030592,12.7916033119628,11,14,25,1,1
0,0,0,0,6.92412445224459,7.83730482693821,8.92007987277989,10,12,22,0.1,0
1,1,1,3,11.2993407184466,10.1322112365327,12.4492135031842,7,16,27,0.8,0
1,0,1,2,8.32903471655879,8.45552768051216,12.7081357348683,9,14,23,0.8,1
0,0,0,0,7.45108383020009,8.49777413563604,7.70329402840843,8,13,23,0.3,1
0,0,0,0,6.62442151559355,6.59079255308192,7.18404001915692,10,14,24,0.1,0
1,1,0,2,7.32139770902707,9.40678742181104,13.1941489161744,6,16,28,0.7,0
0,0,0,0,6.52228003344871,8.27982736719144,6.09428241554452,9,14,25,0.2,1
1,1,1,3,10.2276919769576,8.6048330623324,13.5763999904629,9,13,27,0.8,1
1,0,0,1,9.38324669010643,10.2569093336338,11.0713407981335,8,16,23,0.7,1
1,0,1,2,7.37211034442102,7.23270502978031,10.9033098077396,8,16,25,0.7,1
1,1,0,2,9.36844364923786,9.8457403931173,10.5135025465581,9,13,26,1,0
0,1,1,2,7.41507464736299,8.65442388714136,12.4527798207656,6,15,25,1,1
1,1,1,3,10.2033271470315,8.46030233598364,11.225391840818,9,17,27,0.8,0
1,1,1,3,10.5847392779242,9.66758995959222,13.2973473904286,9,10,25,0.8,1
1,1,0,2,9.30163055770636,9.29782469693959,10.9017513089693,11,14,27,0.7,1
1,1,1,3,9.58151780644057,9.41199051651621,12.913516803436,8,15,25,1,1
1,1,1,3,11.1479189641314,7.16161564679184,12.3144038003414,7,14,29,1,0
1,0,0,1,7.33220553280935,8.5293116656726,10.636341935508,10,13,25,0.6,0
1,0,1,2,8.86594499768552,8.73250052442032,10.1379121740413,12,13,21,1,0
0,0,0,0,7.87562929591025,6.64755450608972,7.6030926115066,10,14,28,0.5,0
0,0,0,0,6.25612427723954,7.37768110497416,5.55673431664714,11,13,25,0.5,0
0,0,0,0,5.58273926325991,7.06910343265021,5.80002246188424,8,14,28,0.2,1
1,1,0,2,9.25078456090893,9.13099250326545,10.5693229911462,11,16,26,0.9,1
1,1,1,3,10.128246656479,11.0703262210036,12.6979536353413,10,13,25,1,0
0,0,0,0,7.23835146614761,7.78720838936819,6.52574727238818,8,12,27,0,1
1,1,1,3,9.89502364743092,7.78085427449076,11.6719344223739,10,15,28,1,1
0,0,0,0,7.16694496108487,6.97967983031598,7.48134364329757,8,16,24,0.4,0
0,0,0,0,5.73541845612547,9.53302156456389,7.60005270544465,11,14,30,0.1,0
0,0,0,0,7.74145325899129,7.68753962982347,7.80516133570866,7,17,29,0,1
0,0,1,1,7.3870031371309,7.88678351158746,14.3539384386778,7,16,23,0.4,1
0,0,0,0,6.74869106198657,9.23864149701316,6.0356465365719,7,17,29,0,1
1,1,1,3,10.6465926100879,10.0790884516122,11.2599356017717,7,14,25,1,0
0,0,0,0,6.88358954088133,7.18557071528283,7.62654242988566,4,13,24,0.1,0
1,1,0,2,8.03217851029373,9.70760064645916,13.3025442890491,10,19,23,0.8,1
0,1,1,2,7.42449086902011,10.7992839701111,11.0280274666278,8,14,28,1,1
1,1,1,3,12.576819135558,8.99500601518155,12.9702638745116,6,11,24,0.8,0
1,0,1,2,6.71295257608182,10.78317165364,11.3308278363441,15,15,28,0.7,1
0,0,0,0,6.59243216486481,7.25667030100403,6.98902338614741,9,18,24,0.2,0
0,0,0,0,7.84577503386316,8.05025233089907,6.24171017818663,6,18,24,0.4,0
1,1,1,3,9.2128273793749,8.52890024945116,11.6479333012456,5,16,23,0.8,1
0,1,1,2,9.15647925636624,8.77718518200926,10.1334242345574,10,13,25,0.9,0
1,1,1,3,10.8937810765763,9.03408103452269,10.9576895846127,10,11,22,0.9,1
0,1,1,2,7.42777946007842,8.37844375123885,11.5673024590083,12,12,27,0.8,1
0,0,0,0,6.62855474905142,9.77752005848773,8.0953903577989,7,18,29,0.2,1
0,0,0,0,7.95847650736822,6.39230366994035,7.40608192580815,8,17,26,0.1,1
1,1,1,3,11.4900364423505,10.7146271538399,12.1341498599952,10,17,22,0.9,0
1,0,1,2,8.604032768509,9.61822272886333,11.9410219058613,10,17,24,1,0
0,0,0,0,7.31197741186554,9.76363283022059,8.85525238354626,8,15,31,0.5,1
1,1,1,3,10.5817814040636,10.4100984363888,12.4195395779238,11,18,25,0.8,1
0,0,1,1,5.79860166912827,10.421843839647,11.8606105631163,10,15,26,0.7,1
0,0,0,0,8.38782411548998,9.21501432784489,8.03841198041693,11,12,26,0.4,1
0,0,0,0,5.58933171501196,9.06326994488515,5.52883258381854,11,17,26,0.5,0
0,0,0,0,6.91782420560141,6.53760451302274,6.8517791893149,10,14,30,0.4,1
1,1,0,2,6.03540100900339,9.22693905491295,10.8352865296282,7,15,27,0.9,0
1,1,1,3,12.6885785763113,10.0826085343647,11.3561389788283,9,12,26,1,0
0,0,0,0,7.58643038110811,6.79154715878195,4.81183176408966,9,14,26,0.5,1
1,1,1,3,9.25470311985206,8.99861679769361,11.6946704915014,9,14,25,1,1
0,0,1,1,5.43174248316253,9.61194188462102,11.9162361539046,10,12,26,0.8,1
0,1,0,1,6.42803367785746,7.35150163357462,10.8980963772996,7,11,27,0.7,1
1,0,1,2,8.85632429836534,8.68202498413465,10.5903860117172,10,13,24,0.8,0
1,1,1,3,11.8026162032953,8.74827165000237,12.0677999701698,11,14,23,1,1
1,1,1,3,10.3455850400471,8.41418955187818,11.5315917215096,9,15,24,1,1
0,0,0,0,7.38294244224873,6.86729652959665,8.06246701087235,9,15,25,0.5,1
1,1,1,3,9.66846834836991,9.30333596420795,14.0595757233206,7,15,28,1,0
0,0,0,0,7.66294601322951,7.14383451993569,6.30370631666543,8,13,25,0.2,1
0,0,1,1,9.05452701763881,7.56058282191985,10.9838418083839,7,15,25,0.8,0
0,0,0,0,5.08707689132516,8.43852961360464,7.17175546130183,10,13,25,0.3,1
0,0,0,0,7.29702725760919,7.99038167772775,7.1392368862626,9,11,27,0,1
1,1,1,3,10.0789134531747,8.19793490337009,11.380551117906,7,13,26,0.9,0
1,1,1,3,9.0614538400872,10.0651423434301,12.1882623645052,6,14,25,0.9,0
1,1,0,2,9.50128605115211,9.00407220801022,11.8598561674511,8,12,26,0.7,1
1,0,1,2,6.19855163635211,8.49502282796217,12.7792379390712,10,15,28,1,0
0,1,1,2,7.82875750755484,9.76556834278315,11.1472796011336,7,15,28,0.9,0
1,1,1,3,8.99527959762845,9.12988949462565,12.4033848935573,10,15,26,0.8,1
1,1,0,2,7.3172643801437,10.1460247022042,9.07483350623406,12,13,25,0.8,0
0,0,1,1,8.49565239066912,9.56839302946175,13.6514242582446,9,12,21,0.6,1
0,0,0,0,5.90209308055316,6.90469672301592,6.40638708546254,7,16,28,0.2,1
0,1,1,2,8.15404759791956,10.4515053831036,9.57507080411838,1,14,28,0.8,0
1,1,0,2,7.32142934982596,9.53241644497567,10.5480081035874,8,13,28,0.9,1
0,0,0,0,5.51916933810535,9.19505243007581,5.27530218359066,9,16,27,0.3,1
1,1,0,2,7.51488921310218,7.65296012915638,11.6252952670142,9,15,24,0.7,1
0,1,1,2,9.98143788428124,7.74015212139864,9.62220727642004,10,15,25,0.8,1
0,0,0,0,6.60857227668265,7.6082492837866,5.44948344272859,8,16,25,0.2,0
1,1,1,3,10.6718626271447,9.58159420742844,12.4281677125236,13,13,24,0.8,1
1,1,0,2,9.84246131616625,7.78822057055831,11.3147212758601,6,15,24,0.9,0
1,1,1,3,9.06026166273878,8.96695501738399,10.9171309873904,9,16,25,0.9,1
1,0,1,2,7.941590161123,9.93518498004892,11.0826671268541,8,16,23,0.8,0
1,1,1,3,7.005076550631,9.73121804491942,11.6886096673811,7,13,26,0.8,0
0,1,1,2,9.41381751984326,9.78327854965863,10.5678778320887,11,12,25,0.7,1
1,0,1,2,10.4608529548055,9.11038653294696,11.5186740989871,12,18,25,0.7,0
1,1,0,2,8.04012082678775,9.31422721436642,11.8202256421167,9,18,24,0.9,0
0,0,0,0,10.0606390473836,7.80810665652178,6.19210074913362,7,17,25,0.5,1
0,0,0,0,7.96755992213824,8.42092968197731,7.44536704275674,7,14,28,0.3,0
1,1,1,3,10.6278319037614,10.6929954775176,12.0652598301176,5,13,28,1,0
0,0,0,0,7.47597634815848,7.17705258066129,7.684781290559,11,15,20,0.5,1
1,1,0,2,9.22256202586183,8.35570272442299,10.360795208364,7,15,24,0.9,1
1,0,1,2,8.71072078154407,9.62838953534661,12.1916936956094,8,14,23,0.7,1
1,0,1,2,7.00067950663865,8.61486178008045,11.3935820066267,7,16,26,0.8,1
1,1,1,3,10.442469776451,10.4930667378684,11.128448663578,5,13,30,1,1
0,1,1,2,7.86338892823198,8.61627508132218,9.93820332914737,10,12,23,0.9,0
1,0,0,1,5.95112070730461,10.3895054825943,12.6248560531307,10,17,22,0.7,1
0,0,0,0,5.21641951205766,8.49890633763095,7.19057708655586,5,14,24,0.1,1
1,1,0,2,9.03672440583712,8.59647019352426,10.7457628903938,8,15,25,0.8,0
0,0,0,0,7.69891661035095,7.75459961943128,6.24870263489191,8,16,26,0.5,0
1,1,1,3,8.61104036669907,10.4053863780125,11.2584468337223,9,17,30,0.9,0
1,0,1,2,8.43266245531841,9.58807620318727,11.3566916102036,10,11,26,0.8,1
0,1,1,2,6.06861899154722,10.5209733226139,10.8039828542858,10,15,28,0.9,1
0,0,0,0,7.05333313978738,6.55130619367443,7.77543611676039,11,12,25,0.5,1
1,1,1,3,10.3428817012576,8.88977641245189,13.0470271685214,10,18,24,0.9,1
1,1,0,2,7.77680339831947,9.85999473764102,10.1112670723538,8,19,27,0.9,1
1,1,1,3,10.305154637281,9.81631192571798,14.1221110454972,13,13,26,1,0
0,0,0,0,6.08073206021191,7.10239134064857,5.93943280565619,10,12,24,0.1,1
1,1,1,3,9.40690613664552,9.46540584803934,12.1825890110596,8,16,27,1,0
1,0,1,2,6.85555004763985,8.53630407227957,12.3668674005233,10,16,29,1,1
1,1,0,2,6.29212317029882,7.78228941008519,10.0408243825466,7,18,28,1,0
1,1,1,3,10.6060648744641,8.67574085081787,11.9034143175158,10,13,23,1,0
1,1,1,3,8.61299614211211,9.92892660275655,11.9192615836172,7,14,24,0.8,0
0,0,0,0,5.57461871267529,7.12252800192414,6.00118547980912,9,14,25,0.3,1
0,0,0,0,9.04552892350909,7.84918799465607,7.28692839948402,9,14,23,0.2,1
1,1,1,3,8.83736020040476,9.49075745946991,11.5227265189068,5,13,24,1,1
0,1,1,2,8.90736275663497,11.8084353157202,10.4198023317373,11,15,23,0.7,1
0,1,1,2,5.33424006478081,7.61151668342475,11.5480613142755,7,13,28,0.9,0
0,1,0,1,8.73847239888856,9.26151703158647,12.7766575023379,7,13,25,0.5,1
0,0,0,0,8.05509143328938,6.73479685912379,5.76072895530358,9,16,25,0.1,0
0,1,0,1,9.30783942105007,6.9947795442871,12.7505595289604,11,14,26,0.7,1
1,1,1,3,10.4398729418872,11.3904744173534,13.0135677631926,12,13,23,0.9,1
1,1,0,2,7.46137339597131,9.03197474812361,12.3768000735465,6,16,27,0.9,0
1,0,1,2,5.74567059728841,10.0096641658392,11.2318038216633,7,19,25,0.8,0
0,0,0,0,7.00243334105138,8.20869731451948,7.90521245183459,11,17,26,0,1
0,0,0,0,8.01476043742537,9.06008398944047,5.67990328337314,6,14,21,0,0
1,0,1,2,7.69154415317155,8.37699930313236,10.154068798333,11,14,25,1,0
0,0,0,0,8.40481828169984,8.33034812089553,7.40930595282962,12,13,26,0.4,1
0,0,0,0,8.09789556125769,7.37668259524745,6.99253316670478,11,13,26,0,1
1,1,1,3,10.828805049078,6.53546388011556,11.2853559659027,9,16,25,0.9,1
1,1,1,3,9.04415696205257,10.3489507829825,10.8206793244067,10,17,22,1,1
0,0,0,0,5.90464369291692,9.89299238839928,8.23469922635563,9,16,26,0,1
1,0,1,2,8.66931551371115,9.78208699965701,10.7849951854074,10,15,29,0.9,1
1,0,0,1,8.68022790470403,9.08191658053389,12.4794178399203,9,14,27,0.5,1
0,1,1,2,9.27789755020233,7.37565537397828,10.2233295958874,6,14,25,1,1
0,0,0,0,7.71395141320329,8.92131281163782,6.63173387682982,11,16,25,0.5,1
1,1,1,3,10.1316912274247,8.46564880867233,13.1438932130849,6,14,24,1,1
1,1,1,3,9.23844175879587,7.19406384949075,11.4565388749859,9,17,29,0.8,1
1,1,1,3,10.2534434828321,9.84210693470109,13.4093650583456,8,14,26,0.8,1
1,1,0,2,9.50719172894418,9.33070103901159,10.1019699731508,8,15,24,0.8,0
0,1,1,2,8.73612414633696,8.62716946333267,11.0649158572991,6,15,26,0.7,1
1,0,0,1,8.68106680579118,8.36719704362342,12.4644857758962,7,13,24,0.4,1
0,1,1,2,8.46394232666039,9.48501469821061,11.3658729643717,7,12,25,0.7,1
1,1,1,3,10.1740161560444,8.33639424944897,11.2610025020017,13,13,24,0.9,1
0,1,1,2,9.56891206233465,9.51893157038527,11.3692984273007,9,10,28,0.8,0
1,1,0,2,7.99947308865185,8.39094490432305,10.225630950668,11,19,29,0.7,0
1,1,1,3,9.63506787979846,8.98858962814755,11.8772287662936,12,16,24,0.9,1
0,0,0,0,7.10302679528694,7.58218938914884,6.99708360151957,10,10,26,0.3,1
1,0,1,2,8.05839818784603,8.11905466172449,11.6422799006404,9,15,26,0.9,0
1,0,1,2,6.75364513798345,9.10770941424261,11.5128795711781,8,15,27,0.8,1
1,1,0,2,9.6296643738843,9.50211809273203,9.61512238458402,6,12,26,1,0
1,1,1,3,10.4572780340489,10.7480120998589,10.565543042323,8,13,26,1,1
1,1,1,3,10.7404762440886,9.70610281029441,13.0826313706514,9,12,26,0.9,1
1,1,1,3,11.0580046217435,8.99216493273735,13.7516855856773,9,18,25,1,0
0,0,1,1,7.8987151020246,10.1007651565638,11.4035276539756,7,14,23,0.8,1
0,1,1,2,7.26244559767639,8.40204837503624,9.04139088950223,11,12,27,0.8,0
0,1,0,1,10.1640612173808,9.94636372967741,12.6687257202258,6,15,22,0.5,0
1,0,1,2,9.1754158812651,9.46682947575802,9.59673654234424,13,18,28,0.9,1
0,0,1,1,8.3805448591527,8.17469032723006,13.1581563156553,10,13,23,0.4,1
0,1,0,1,7.41363549013628,8.99842681977087,13.7401702347213,7,13,26,0.4,1
1,1,1,3,9.012331129954,7.94787867153878,10.7321101188943,10,13,22,1,1
0,1,1,2,7.82367642583188,9.19023383135729,11.0583539474539,9,16,26,0.9,1
1,1,1,3,10.1003035186416,8.5640013446247,11.7419414567964,12,13,22,0.8,1
0,0,1,1,7.22879547848017,8.81377470994089,12.1187303579699,8,16,26,0.6,0
1,0,1,2,8.72188955013771,8.2264248754337,9.54717945660959,5,14,23,0.9,0
0,0,0,0,7.08093415231497,9.90707349063215,7.27111259262764,8,20,26,0,1
0,1,1,2,6.2327988602548,9.69162121258972,11.1004601160402,8,17,26,0.7,0
0,0,0,0,8.32327053720487,7.28463832104336,7.06336941502749,9,14,27,0.4,0
0,0,0,0,6.31588017816412,9.10682832935938,7.2842763509839,10,15,26,0.2,1
1,1,1,3,9.2984946235629,8.77829918747187,11.9638264484254,5,14,23,0.9,0
1,1,1,3,9.87406180749849,7.71444805512471,13.7525596152638,11,14,27,0.9,0
1,1,0,2,5.82111092199599,8.77213675473394,8.58688694613403,9,14,28,0.9,1
1,1,0,2,6.1769562922283,9.49646063613293,11.332110192912,8,11,26,1,0
1,1,1,3,10.6396492775903,8.59272956559282,10.8170642083307,6,15,28,1,1
0,1,1,2,6.8006499141819,9.42249742991225,10.7912978015905,11,15,25,0.7,1
1,1,1,3,8.02668617047946,8.36287482836457,11.3537271602031,11,13,25,0.9,0
1,1,1,3,10.5066980182806,10.2183157516684,12.8686772643813,13,12,26,1,1
0,0,0,0,6.47433098928114,9.15572695538034,6.82544475396251,8,14,27,0,0
1,1,1,3,10.6783540723658,9.4578942337698,11.9227125631306,8,14,27,1,1
0,0,0,0,7.53050074126681,7.7362087895358,7.81978175273471,8,16,30,0,1
0,1,1,2,9.33758778428702,7.98722254996598,10.8701618499981,7,17,23,0.7,1
0,0,0,0,8.61263434174021,8.58330740688336,5.04290587815325,10,14,25,0.2,1
1,1,1,3,11.4359395484104,8.73417503714764,11.4077177250011,5,11,30,1,0
1,0,1,2,8.04011751975632,10.4672105918797,11.3063579836639,8,14,24,1,1
1,0,1,2,8.31516570815484,10.0192329232488,12.5245711334324,9,13,25,1,1
1,1,1,3,12.0630549346214,8.03714938368114,12.8713739249675,10,14,24,0.8,1
1,1,1,3,9.63357919103507,10.6339100678042,12.6618249599533,7,13,27,0.8,1
1,0,1,2,8.5069636152954,8.13514708090609,10.9220302565949,7,15,23,1,0
1,0,1,2,8.4993506070829,9.53215782318405,11.8235663474459,10,19,24,0.9,1
1,0,1,2,7.25341498086824,11.0000849420827,10.5400869379025,6,14,24,0.9,1
1,1,1,3,9.47313438669786,10.9143357962061,11.4483786515431,11,16,26,0.9,1
0,1,0,1,7.07204475616347,9.79891073916135,11.1964746910722,8,15,24,0.7,0
0,0,0,0,4.82566376578935,8.07380211425621,7.64330021101957,11,14,28,0.3,1
1,1,0,2,7.52999719481874,8.15931766415083,11.5460437805276,9,15,25,0.9,1
0,0,0,0,8.05570252796934,8.54292243460279,6.98057150993317,8,14,27,0,1
1,1,0,2,7.30991118711855,9.71515881834329,10.637903868649,10,10,25,1,0
1,0,1,2,9.08144470246522,7.96564920481166,9.93663634302312,9,17,26,0.7,1
1,1,1,3,11.4777882017865,9.16551414594113,13.8706238967685,10,9,23,0.8,1
1,1,1,3,12.2077182772395,10.3797665476994,13.263802258037,11,13,26,0.8,0
0,1,1,2,8.36417523731979,10.5602437156787,10.812069920795,7,18,27,1,0
0,0,0,0,4.7099749406634,7.12047133766504,5.67058039212493,8,16,28,0.5,1
0,1,0,1,8.78674406138356,7.17394556006151,12.8150330712219,7,14,28,0.4,1
1,1,1,3,11.0821425729267,7.66963031320995,11.0372579425372,12,13,30,0.9,1
1,1,1,3,10.7182404479325,8.86956462517317,11.9971922089183,9,17,23,0.9,0
0,0,0,0,7.59074917215497,7.25953873071367,7.44722485271403,11,12,24,0,1
0,1,1,2,9.62114531694217,8.16455893328232,12.1579524638658,10,15,24,0.8,1
1,0,1,2,8.46325311370797,9.43341152072639,11.2545335648662,10,13,22,1,1
1,0,0,1,7.12457481043887,8.16064663853389,11.93081171163,8,16,24,0.4,1
1,1,1,3,9.81455889480756,9.1519295923978,12.8965706182996,9,17,25,0.9,0
1,0,1,2,7.69003627144357,7.22563245937841,10.7357495361119,11,14,29,0.8,1
1,0,1,2,8.88646818418105,8.80134938379547,9.32258043456152,6,11,29,0.9,1
1,1,1,3,10.8504826847629,7.99031998004666,13.4172996471581,6,15,26,1,1
1,1,0,2,6.58326838898198,7.78530936001066,10.9200659673296,8,12,25,0.9,1
1,0,1,2,6.99185845259113,9.63834348525918,10.0455567440742,10,12,24,0.8,1
1,1,1,3,10.6841333005743,9.71324439343443,12.3166474084634,6,14,24,1,1
1,1,0,2,7.43750724628817,9.18897415390879,12.637887841227,6,16,27,0.7,1
1,1,0,2,7.66743396695438,8.91290967359553,11.3149809190352,4,12,24,1,0
0,0,1,1,7.34083709106175,9.99034402151452,12.6030505066395,8,14,23,0.7,1
0,0,0,0,7.67151301532093,6.55831319209017,8.91214248604242,9,17,23,0.5,1
1,1,1,3,10.0475810610188,9.08817337328968,12.6231979345657,9,14,24,0.9,1
1,1,1,3,10.2892177681395,10.1576909791629,10.5589164425439,7,14,23,0.9,0
1,1,1,3,9.67007604691992,7.6069187109026,13.9153174308457,9,17,26,1,0
1,1,1,3,10.2752066848701,8.34412123017799,11.4654731302766,6,13,25,0.8,1
1,1,1,3,11.5710337490931,8.66774156525923,11.2139821485295,8,12,28,1,0
0,1,1,2,8.30515885154153,9.96038807599181,10.9628280413951,5,16,22,1,1
1,1,1,3,9.03009691577529,9.91874037259618,13.8622689052686,11,18,27,0.8,0
0,1,1,2,8.13036797722785,9.19984517505563,10.4761080119448,6,13,32,0.8,0
1,1,1,3,9.36684290878678,11.1123668830672,10.8409741561331,10,14,24,0.8,1
1,1,1,3,8.82647279019329,8.67676271213758,13.8005802724938,11,16,27,0.9,0
1,1,1,3,10.1482463404109,8.49855859073915,12.8234397577929,7,14,25,0.9,0
1,1,0,2,8.53532174618073,8.59739920896781,12.292554300376,5,16,28,0.9,1
1,1,1,3,9.01669892438602,9.40409949824564,13.066272685752,12,16,24,1,1
1,0,1,2,9.60757964371404,9.78996175315686,10.1574443941166,9,13,29,1,1
1,1,0,2,7.45047085720095,9.81417723177355,13.1386917068407,8,13,25,0.8,1
0,0,1,1,9.24500566471152,9.30855234014784,11.6385945306163,9,13,24,0.7,1
0,1,1,2,7.11063406824445,10.4521255383516,11.5779349708079,6,17,24,0.8,1
0,1,1,2,9.40420508456929,7.73038946931123,10.8588120660796,9,14,25,0.9,0
0,0,0,0,6.3936380141963,7.2508762158381,8.20200274554723,11,16,20,0.3,1
0,0,0,0,8.89744734224043,7.77407393083771,7.89711045063546,5,14,25,0.2,1
0,1,0,1,7.87471818591994,8.2941515963921,13.4511347281986,8,13,26,0.4,1
0,0,1,1,7.91861223188001,7.21812100803377,13.4608209691474,9,15,26,0.4,0
1,0,1,2,9.47992145846886,9.55431551574685,12.4357698374469,11,14,24,0.9,1
0,1,0,1,8.96293390526708,9.92752415071577,13.0867969232445,10,16,24,0.5,1
1,1,0,2,7.29994754900708,9.99917362140014,11.8038009550148,8,15,24,0.7,0
1,1,1,3,10.4220191456842,10.0342119804671,13.3719746867172,5,14,22,0.9,1
1,0,0,1,7.1359501504561,9.8967073676028,11.9105627535635,10,14,24,0.6,0
1,0,1,2,7.56954475375595,9.80544526055731,10.3550359320527,8,16,25,0.8,0
0,0,0,0,6.65273007279198,7.30962807325958,6.31565489413418,10,17,28,0.3,0
0,1,1,2,7.38132541469538,9.75265511110294,12.525043702401,9,17,25,1,0
0,1,0,1,10.1089278622055,9.4650468409616,12.4950986783808,9,14,24,0.5,0
1,1,1,3,10.5422792226578,7.85469206898227,10.0766972070298,6,16,22,0.8,0
1,0,0,1,8.08676450785802,8.97910451968932,13.142551049857,9,15,27,0.7,0
0,1,0,1,6.76986373831695,9.56974953899989,12.0120265512138,11,16,26,0.4,1
0,0,0,0,5.50694981999505,7.31276820310564,8.05498482542281,11,13,25,0.1,1
1,1,0,2,6.89649250782456,9.75693759012715,12.4699127863209,12,17,23,0.7,1
