"V1","V2","V3","OBS","temp1","temp2","temp3","h1","h2","h3","conif","black"
0,0,0,0,7.73399462934391,6.73722119173163,11.2646805024551,11,12,24,0.3,0
1,1,1,3,8.48627372918247,12.5309070356222,11.1780862999922,8,16,23,1,1
1,1,1,3,7.47810249783384,12.1508996889236,11.5910195893186,8,16,25,0.8,0
1,1,1,3,8.93359730520448,10.1170170785002,10.5743444336478,5,15,26,1,1
1,1,1,3,9.53170995407572,11.1491735009487,12.6945785750265,7,13,26,0.9,0
0,0,1,1,8.00906831739355,9.40182597908401,12.8852252821639,11,12,29,0.7,0
0,1,1,2,9.40830152820809,9.8852279341268,12.234375683889,8,14,30,0.9,1
0,0,0,0,9.24270745394098,8.41749407542302,11.0996985439358,9,17,27,0.1,0
1,1,1,3,8.70285946757342,11.704645232421,12.045793658251,9,17,29,0.8,1
0,0,0,0,7.92642019563432,8.96007399584278,9.13253483896433,11,13,25,0.2,1
0,1,1,2,9.11221796909317,9.09683501092057,11.000961507906,7,13,25,0.9,0
0,0,0,0,7.5566133589854,9.66379660654288,10.6769005633013,7,14,26,0.4,1
0,0,0,0,5.82631006528666,8.48788654902751,10.0593922141049,6,13,25,0.4,1
0,0,0,0,6.01000147276329,8.42225098248296,9.32408179869419,7,18,29,0.5,1
1,1,0,2,10.1032315330303,10.535624481238,11.6574594888694,8,14,26,0.9,1
0,0,0,0,8.63483958086841,9.8039344894475,10.6896914744002,8,16,24,0,1
1,1,1,3,7.98149548935992,11.9486482503332,10.9553069866121,8,16,26,1,0
0,0,0,0,5.98910542486315,8.38305258888808,9.12582862194641,10,17,25,0.4,1
0,0,0,0,8.51106225225439,9.12456062788946,10.9389805178867,8,16,25,0,0
1,0,1,2,9.77389431152609,11.7950069947983,11.4660607281619,4,13,29,0.7,1
0,0,0,0,5.89275449192847,8.12809110408292,7.74265386241333,11,15,25,0.5,0
0,0,0,0,7.13043022707567,7.94946740907307,11.7408554940024,7,14,22,0.5,1
0,0,0,0,6.36837803964617,7.75771019611076,9.14688147795539,10,14,25,0.1,1
0,0,0,0,7.43477353754124,10.5110800648481,9.94741287090001,8,15,25,0.1,0
0,1,0,1,8.19928683220985,9.77530415022023,11.4290720000228,10,12,24,0.4,0
1,1,0,2,7.59198606220445,8.84779303358547,10.6411629320683,7,18,21,0.9,1
0,0,0,0,6.10445055113525,8.23729816593329,9.60940357824856,4,14,28,0.5,1
0,0,0,0,6.99236872650995,9.20973588191161,10.0375243574418,11,13,28,0.3,1
0,0,0,0,6.3726938522626,8.64329649098094,9.80379886225919,4,13,28,0,0
1,1,1,3,5.72061858324114,11.9932320286653,13.1352987199942,7,11,26,0.8,1
0,0,0,0,6.98103721580998,8.73230229623602,11.6111396803135,11,16,25,0.5,1
0,0,0,0,5.60527595711226,7.8174266096706,10.7611829777908,8,15,30,0,0
1,1,1,3,8.93403743253476,12.5002077625817,11.9093357659537,7,14,29,0.9,0
1,1,1,3,8.03696019413856,11.6683745266806,12.6050161067444,10,16,26,0.8,0
0,1,1,2,9.4537240725327,9.79135666034684,10.5190831509017,9,11,25,0.7,1
1,0,1,2,9.32549504339131,8.43490120735096,11.9400776954178,9,17,28,0.9,0
1,0,1,2,9.12269293588929,11.6665203912038,11.3549641128824,7,15,28,0.7,1
0,0,0,0,7.56980035111437,10.1868215831278,9.76223671056523,7,17,26,0.1,0
0,1,1,2,9.19887511036119,11.0939513743088,11.0345280509465,10,15,26,0.9,1
1,1,1,3,7.85998388161117,11.2207007573837,12.7146791986358,6,15,26,0.8,0
1,1,0,2,8.33900110067844,10.4455459663584,10.7188260725921,5,18,25,0.7,1
0,0,0,0,8.24373207350055,9.08233947574617,11.2777413216642,4,16,24,0.3,1
0,0,0,0,4.97989920527415,10.0442698677907,9.95841255534969,12,14,27,0.4,0
0,0,0,0,6.10098048398895,7.56015565001284,9.16281585491588,6,13,25,0.1,1
1,0,1,2,9.69288766184257,9.54639458505676,10.0542801344412,6,15,25,1,1
0,0,0,0,7.16364322498011,9.17687659612605,9.87927967398602,7,17,24,0.1,1
1,1,1,3,6.59866410572585,10.8392136446564,11.1694927435699,8,9,22,0.8,0
0,0,1,1,8.43321735768133,10.3733953748358,12.2678605831111,8,14,26,0.6,1
1,1,1,3,7.10898673997699,10.9598710711402,11.6102913644658,7,10,24,0.9,1
0,0,0,0,9.10934099823423,10.2340988371945,9.43758908962864,8,15,23,0.2,1
0,0,0,0,7.68527719164904,7.61474009030005,11.6692128188396,9,16,23,0.2,1
1,1,1,3,8.18321790785133,10.6076280065161,11.4606100686047,8,14,26,0.9,0
0,0,0,0,6.05328762738619,6.6687518598675,9.94494169735242,6,12,28,0.5,1
1,1,1,3,6.12798043184353,12.7401206177817,12.3503341472453,9,12,28,0.8,0
0,0,0,0,7.53723487517929,8.39707342585147,10.8438326701256,7,14,28,0,1
1,0,1,2,10.0306923373702,10.365168601545,10.8846957678219,9,16,27,0.8,1
1,1,1,3,9.16808560362708,12.2646969399869,12.8179423222627,13,15,22,0.8,0
0,0,0,0,6.24613657001231,8.10810336427744,9.34206204975985,10,18,26,0.4,1
1,1,1,3,8.03194445572154,12.2621103828373,12.0382496306365,6,15,29,1,0
1,1,1,3,6.29543941215158,11.1714942560392,11.1259343613939,9,13,25,0.9,0
1,1,1,3,8.2634362697331,11.6838492015737,13.2198474277869,8,14,25,0.8,1
1,0,1,2,9.9948570453663,9.41231148111791,11.9891759144534,8,15,22,0.8,1
1,1,1,3,9.08222885971534,11.0454236151533,12.1083928442044,7,13,24,1,0
0,0,0,0,6.33309489563076,8.62436378567907,9.66830206447898,7,13,27,0.3,0
0,0,0,0,7.63753903898551,8.74860277347753,9.15457544210376,8,17,27,0.1,1
1,1,1,3,7.77710795431637,13.0797864141537,11.6232818350154,9,14,22,0.8,0
0,0,0,0,6.80336152887051,9.04966420523321,10.1600559163112,8,14,26,0.3,1
1,1,1,3,7.49137856041807,11.101156659537,11.2835422306269,4,11,26,0.8,0
1,1,1,3,6.42228965916471,10.6081672965143,10.2240527012278,7,19,29,0.8,0
0,1,1,2,9.55633328747727,9.40438442531135,10.3957125140622,10,15,29,0.7,0
1,1,1,3,7.04672088219678,11.5295852857688,10.916452542348,9,14,27,0.8,1
0,1,1,2,9.53990183870002,10.1215397506059,10.7367219901258,9,14,23,1,1
0,0,0,0,6.98578987503912,10.8014319002202,9.59940467449821,7,12,26,0.3,1
0,0,0,0,5.92496280018385,9.472897107862,11.8078642551475,8,12,26,0.4,1
1,1,1,3,7.99716612149332,11.6182333861552,13.2551000976262,12,16,22,0.8,1
1,1,1,3,8.03783091651319,11.5645454754702,10.9096392091064,6,17,28,1,0
0,0,0,0,8.16550300263669,7.79151145979968,9.93766085594543,10,16,27,0.2,1
0,0,0,0,7.58724771689507,9.95753116196051,10.6734571329248,9,15,24,0.5,1
1,1,0,2,8.08799627942446,10.739935734734,10.9566229022897,12,14,26,0.7,0
0,0,0,0,8.57180854362312,11.3338499784365,10.5623689359631,13,18,26,0.5,1
1,0,1,2,7.51025636229855,8.16337108392154,11.6480493459743,8,15,26,0.7,0
0,0,0,0,6.90673797309768,8.4019275708665,10.8068137835518,14,14,28,0.5,1
1,1,0,2,9.60518551208538,9.19411157880102,10.0068873804447,11,12,23,1,0
1,0,0,1,8.58934950419468,12.0291685608862,11.0570107460442,7,12,23,0.7,1
1,1,0,2,7.30158619243335,11.0783060510905,10.720553507285,9,14,24,0.8,0
1,1,1,3,7.02870356552326,10.9850383439048,11.7989703103623,6,15,24,0.8,1
1,1,1,3,6.47827583072823,9.58508231051629,13.0621462451022,8,16,23,0.8,0
0,0,0,0,7.06350766610945,10.3531695120191,8.8671480399699,8,14,26,0.2,0
0,0,0,0,6.9298545730556,8.79733210459538,10.5407845701245,6,12,22,0.4,0
1,1,1,3,7.23503989947506,11.5039748202904,11.9093157594869,7,16,25,0.9,0
0,0,0,0,6.60924734391948,8.24982060788141,10.624101401324,8,20,29,0,1
1,1,0,2,10.5939813075646,12.0718542029997,10.6421637849485,9,16,27,0.8,1
0,0,0,0,7.89968148479646,8.49085033078132,10.370573167704,7,16,26,0,1
0,0,0,0,7.2652152512554,8.34104145995336,10.3162235496424,7,22,24,0,1
1,1,1,3,7.14615245893395,13.4251803989796,12.7067764968853,9,14,28,1,1
1,0,1,2,8.77395417552557,8.77855688870222,8.13955243756631,9,14,26,0.9,1
0,1,1,2,10.4485308196186,9.25239906121367,11.4630626456641,7,12,27,0.8,1
0,1,1,2,10.1114381461993,10.8547361143457,11.021486128587,12,12,23,0.8,1
1,1,1,3,9.31338405967509,10.5838945564152,10.526279075702,10,12,25,1,1
0,0,0,0,7.18352050466139,7.63775490334973,10.6797486123751,8,13,26,0.5,1
1,1,1,3,7.30470682111781,11.237561616031,12.7977053867797,9,19,25,0.9,1
1,1,1,3,9.18260490758136,11.5119328393228,10.9782045265435,9,15,25,0.9,1
1,0,1,2,9.93390276906545,10.9266089881005,10.1246453279906,7,16,25,0.9,1
0,0,0,0,8.6969560184532,9.15371831422603,11.6829607283242,5,16,25,0.4,0
0,0,0,0,6.74710657130162,7.12981973729654,9.45743338833196,12,14,24,0.2,1
0,0,0,0,6.43949297206843,10.391542174619,12.3847886844317,9,12,25,0.4,1
1,0,1,2,8.64116997867141,10.3739726767787,11.7984375999756,11,12,24,0.8,1
1,0,1,2,8.2558397763157,11.3606356767009,9.7272021159082,7,15,24,0.8,1
1,1,1,3,8.79005122209789,10.6810175855217,12.6760904441311,10,17,29,0.8,0
1,1,1,3,9.15974812169258,11.3885971954688,11.7527441990563,9,15,24,1,0
0,0,0,0,6.43068626742158,8.1124369428553,9.19279494970709,9,12,26,0.3,1
0,0,0,0,9.58800555566808,8.56906447182116,11.5045322153361,7,12,27,0.3,0
0,0,0,0,7.46341900518632,8.57042127953842,10.9293525684928,7,13,25,0.4,0
0,0,0,0,6.84433480229416,10.1812661713154,9.61248671379318,8,14,25,0.5,1
1,1,1,3,9.01281008591683,11.8763247805684,11.3167917838529,13,13,25,0.9,1
0,0,0,0,6.94637161276052,11.201992081513,10.3632284476047,7,15,28,0.5,1
0,0,0,0,6.73878070608949,9.15035913456959,10.6821124667237,12,15,22,0.5,1
0,1,1,2,7.1084290942416,10.4306498148513,10.604934367205,10,13,23,0.7,0
1,0,1,2,7.96899249354446,9.51716911889024,10.2881081514524,8,15,26,1,0
1,1,1,3,7.17942415447871,12.6971744965527,11.594407203274,10,11,30,0.9,1
0,0,1,1,8.43551524653604,6.86570340100445,13.2902685867871,9,14,26,0.8,1
0,0,0,0,6.05305173938691,9.33502629472693,9.83708200311218,9,13,24,0,1
1,1,1,3,8.20990685707945,10.9719818683319,12.7466496435237,11,12,26,0.9,1
0,0,0,0,8.87434720983141,9.20646126154317,9.64249610553741,11,11,24,0.3,1
0,0,0,0,5.70761810750331,9.67591148613245,9.13998718515569,5,12,24,0.3,1
0,0,1,1,8.11502050334389,10.0721870808848,11.3135884089275,8,11,26,0.6,0
0,0,0,0,5.77563386096512,7.21742772891958,12.0095513257025,9,16,26,0.4,1
1,0,1,2,9.09967153908567,8.8979962615522,11.5766447460095,9,14,26,1,0
0,1,1,2,8.49952504144651,9.03306132876655,11.1075202449599,9,14,26,0.7,1
1,1,1,3,7.87707068851534,11.6285898676228,10.7080205905264,12,12,25,0.9,1
1,1,1,3,8.46472152394467,10.7182751144221,11.5658366624556,9,18,26,1,0
1,1,1,3,8.56439917088837,11.8312417382877,11.2260816821186,8,13,25,1,0
0,0,0,0,8.16666512085652,9.27959870250893,9.70720121171855,6,14,24,0,1
1,1,1,3,8.91911507035218,11.9036376135489,11.5383577374049,6,11,27,1,0
0,0,0,0,9.32714117758405,8.37882575544941,7.63775321303347,7,16,20,0.3,1
0,0,0,0,7.6830127077725,7.62446876029755,9.21035289696432,10,9,24,0.3,1
0,1,1,2,9.32440029182569,10.2410142334197,11.5940101543256,13,14,22,0.7,0
0,0,0,0,7.02568836710215,8.72716573300658,10.9453106382297,12,13,25,0.3,1
0,0,0,0,6.32740130774835,8.44003204143254,10.4571990979719,9,15,26,0.5,0
1,1,1,3,8.68038523544012,11.8180270651663,12.1855533194953,9,15,22,0.9,0
0,0,0,0,6.08729434922847,8.24168106399412,8.74885234750416,7,15,27,0,0
0,0,0,0,8.20283482499494,8.78385591868365,10.2628965665445,10,14,30,0,0
0,0,0,0,8.33276734630594,6.61202608329953,11.2461648272038,10,15,24,0.1,1
0,0,0,0,6.61766239093574,8.78668337213258,10.1179913045907,8,14,29,0.1,1
0,0,0,0,7.06554358441126,8.36562522466991,10.9355752220055,13,14,24,0.1,1
0,0,0,0,6.48138003317938,8.32500535529816,10.9230193680311,8,17,26,0.2,1
0,0,0,0,7.45422454585878,9.03696691717514,10.3018561648004,9,14,25,0.2,1
1,1,0,2,7.69432947588622,9.00451963974394,11.1414878301978,6,13,25,0.9,0
1,1,1,3,7.2586366876672,8.45915621560638,11.548997228657,10,12,25,1,0
0,0,0,0,5.93054560238973,9.36213005378977,8.79386577043465,9,15,24,0.5,1
0,0,0,0,6.87017602369663,10.0722707081068,10.0133432253633,9,18,24,0.5,1
0,0,0,0,6.41640968395024,9.81672831661596,10.6936899949581,6,14,24,0.3,0
0,0,0,0,7.67635987696344,10.2372107545583,9.33557727057153,10,15,27,0.4,1
1,1,0,2,8.02876144352896,9.15886605735926,11.5295481848541,6,14,25,0.7,1
0,0,0,0,5.96857485189104,8.17413466381792,10.9954305945806,10,12,26,0.4,0
0,1,1,2,8.74333303935023,11.9578183952421,10.3400590881733,12,13,29,0.9,1
0,0,0,0,5.72453000937445,10.3126144982173,10.8525787171913,10,15,27,0.5,1
0,0,0,0,6.4766210955384,9.38201104193738,10.3326717227775,5,15,24,0.3,1
1,1,1,3,7.24691936035024,10.1515577054306,13.5478158339861,5,15,29,0.9,1
1,1,0,2,9.23799444501352,10.7731625801577,9.27360061075017,11,12,23,0.8,0
0,0,0,0,9.056133365817,9.25656891553005,11.7455222812233,9,10,25,0,1
0,0,0,0,4.23404690535444,8.97440861206849,7.95708603470308,8,14,25,0,0
0,0,0,0,7.67967678083171,8.46996863485411,8.66367824973955,8,16,22,0.4,1
0,0,0,0,6.30071479607879,8.73510881571302,10.9532965000334,6,14,26,0.5,0
1,1,1,3,6.6211343352323,10.7282356628798,13.2488762057069,11,16,24,1,0
0,0,0,0,4.88412268772529,10.3464177984423,10.9348201664004,6,16,27,0.5,0
1,0,1,2,9.28063432734707,10.8603057898239,9.28321725889297,12,15,24,0.7,0
1,1,1,3,7.92240629630962,10.5517320773497,13.7169057382717,7,14,23,0.9,1
0,0,0,0,6.9493806220885,9.85840761674669,10.0172177975059,8,13,26,0.2,1
0,0,0,0,6.76441997444002,8.34753000502252,9.53527501460924,10,14,27,0.4,0
1,1,1,3,8.3725879540983,11.9615693681149,15.3316991091914,9,16,22,0.8,1
0,0,0,0,8.31620319741113,9.37295246629014,9.0324782812949,9,20,28,0.1,1
1,1,1,3,7.14957108440493,11.1741110222304,12.3468078710338,8,14,26,1,1
1,1,0,2,10.0552496464441,10.0504924749063,11.9062904258132,10,15,27,0.9,1
0,1,1,2,9.4025339989059,9.69103500182473,11.432430230088,7,17,25,0.8,0
0,0,1,1,7.4736982867574,9.17609507764735,13.8019399904614,6,12,24,0.5,0
0,0,0,0,7.44824118104929,9.56339030657759,11.1233795764559,7,15,23,0.2,1
1,1,1,3,8.38339179524355,10.4709841139397,10.1563317942898,7,10,27,1,0
0,0,0,0,7.18421128432811,7.93934839390291,10.1368988375391,8,15,22,0.1,1
1,0,1,2,8.11249820235689,9.70796758352691,13.0971316945526,7,15,27,1,1
1,1,0,2,8.87558390337874,9.95449850639377,11.2743645480186,12,14,26,0.8,1
1,1,1,3,9.60623357661594,12.590194900257,13.1729156132016,10,14,22,1,1
1,0,1,2,9.51949498172968,10.216883609212,10.158614921597,7,13,28,1,0
0,0,0,0,5.97916532727799,8.58986826802174,9.55285003937486,8,12,26,0.5,1
1,1,1,3,7.98980441539856,10.4089125371414,11.8042703362426,5,16,26,1,0
1,1,1,3,10.4619995098815,10.744580772073,11.6077117221931,5,16,23,1,1
1,1,1,3,9.11290455548808,9.76684221566166,11.5782500144649,11,14,26,1,0
0,1,1,2,8.55341508677853,8.87776210526142,10.9700044735713,10,13,26,0.7,0
1,1,1,3,7.25120247431629,9.66717956126584,12.0137243418519,11,12,29,0.8,1
1,1,0,2,7.62923824637581,8.62495651956269,10.8562624338465,5,13,22,0.9,1
0,0,0,0,8.86671735551168,8.41065396751469,9.58617750452166,11,14,25,0.5,0
1,1,1,3,8.43679767189432,11.1953368479555,10.1046381672829,6,14,24,0.9,1
1,1,1,3,8.49879348503252,10.7710167785932,10.6918039695936,8,17,25,0.8,0
0,0,0,0,5.64232846048977,10.1674124185187,8.37281903300376,10,15,28,0.2,1
1,1,0,2,8.73770344610212,10.4515832751095,12.3084142798534,6,14,25,0.8,1
1,0,1,2,8.54181347518131,9.88955609495535,11.1941539539895,11,18,27,1,1
0,1,1,2,9.03352974857623,9.84284563192132,11.9876798424589,7,13,21,0.7,1
1,1,1,3,8.1885563134076,12.0526073986921,11.5363793543387,8,16,25,0.8,1
0,0,0,0,5.96864405765962,7.67955018451386,9.95879418898191,9,10,22,0.5,1
0,0,0,0,6.4687204408718,8.52191700823918,11.6120723898122,9,16,26,0.2,1
0,0,0,0,7.16594135294103,10.2093535017442,11.0462586178081,11,14,27,0.3,1
1,1,0,2,8.00677386291526,12.4346191932109,10.6517004413113,8,16,24,1,0
0,0,0,0,7.25610442484686,10.2053253096378,10.8194920792358,12,15,26,0.4,1
0,1,1,2,10.4494895758941,10.8469285139838,11.0932339387302,6,18,26,1,1
1,1,0,2,8.37912357514666,9.54730810711324,8.62381283430844,6,15,27,1,0
1,1,1,3,6.61339896709272,11.390117912554,11.0258967848969,9,16,26,0.9,0
1,0,0,1,8.71137232043572,9.60025545038371,12.0203506702495,9,16,24,0.7,1
0,0,0,0,5.81854642011014,7.60544114948949,10.987361805104,7,15,27,0.1,1
0,0,0,0,8.77798640961956,8.90029128568356,9.42560683773776,9,14,27,0.3,0
1,1,0,2,9.65659457712969,11.1374856271341,12.0775087567129,7,15,27,0.7,1
1,1,1,3,9.17331522566991,11.4253622268076,11.4326352576955,4,19,26,0.9,0
0,1,1,2,8.20806685333045,11.079237067535,9.78688496204328,12,16,26,0.7,1
1,1,1,3,7.66213792391213,10.1335689698568,11.5853793383799,8,13,24,0.9,1
0,0,0,0,9.50001993842305,7.60331924916461,9.78342465186758,7,12,25,0.1,1
1,1,0,2,9.31803801223928,10.5869907335193,10.3729518027065,11,15,29,0.9,0
1,1,1,3,9.44505420032592,12.0841831377976,13.6559026282525,6,12,25,1,1
0,0,1,1,7.57713173328017,8.46604306029542,12.4869725763505,9,16,26,0.4,1
1,0,1,2,8.88219561722342,10.5520021803989,10.5704245118395,11,17,27,0.7,1
1,1,1,3,9.3948509527677,9.76969129565441,12.1663434256331,8,16,22,0.9,0
1,1,1,3,8.97600601244295,10.1601831256685,11.7158656730061,10,11,23,0.9,0
1,0,1,2,10.229921649091,11.353587815101,12.158849758037,8,16,27,0.7,0
1,1,1,3,7.49145613103043,9.96293860472855,11.78387262341,8,11,24,0.8,1
1,1,1,3,9.21651175937733,10.9256629443497,12.0175080628573,7,11,24,0.9,0
0,0,0,0,7.36107122495845,9.59386612465395,11.9426236093121,9,15,25,0,1
0,0,0,0,8.83745875799066,7.19539442235143,10.1799551884158,7,15,26,0.5,0
1,1,1,3,6.91583112757925,11.0749913710936,13.4892566341874,8,11,24,0.8,1
1,1,1,3,8.52131511742354,10.4203452682321,10.0427492197657,9,17,23,1,0
1,1,0,2,8.25029895551864,11.470959921836,11.7258710763899,12,13,25,0.7,0
1,1,1,3,7.69207867767386,10.1432505317936,11.9256084975351,14,13,23,0.9,1
0,1,1,2,9.65737012537874,9.6482882621854,8.364457002867,7,15,28,0.8,0
1,0,1,2,9.05729684972748,11.055006927554,9.15713346909194,9,18,27,0.7,1
0,0,0,0,7.28543953844357,8.22808647222546,9.44611792338274,5,15,23,0.1,0
0,0,0,0,6.8141359546279,10.0687776851868,9.18754317104153,8,15,24,0.1,1
1,0,1,2,9.36381130939617,10.9327182564948,10.7061741122601,8,17,26,0.8,0
1,1,1,3,6.43303031999636,11.0269724448925,12.2343885768326,10,18,24,1,1
1,1,0,2,8.63984614244728,10.3285692310186,10.9015685983015,11,12,26,0.9,1
1,1,1,3,8.7513886019802,9.50045662906789,11.3869087286088,10,16,25,0.8,0
0,0,0,0,5.84523778702437,10.374054683457,10.4824105727157,10,13,25,0,1
0,0,0,0,7.62271244121611,8.14399776010772,10.4296406788031,12,15,28,0.4,1
0,0,0,0,6.4859077412894,9.89116944144246,9.68753434636206,13,13,25,0.3,1
0,0,0,0,6.15040841082677,8.19645511680276,11.1744338943841,11,12,23,0,1
1,1,0,2,9.14768941108482,8.24817627151752,10.6067140163583,9,13,27,1,1
0,0,0,0,6.82363894464567,9.40265082901701,10.1328117212279,8,19,28,0,1
1,1,1,3,8.61751778031228,10.2201388236521,11.6055954739071,9,12,25,0.9,0
1,1,1,3,8.40243964666978,9.67590615449513,12.7015224023254,8,11,24,0.9,1
0,0,0,0,6.94981895168388,9.28405065846512,8.95260496476888,8,14,26,0.1,1
1,1,0,2,8.51031855953277,7.77527142707267,11.5869471242376,10,16,21,0.7,1
0,0,0,0,7.4002932449242,8.29780554691339,10.5484746332023,7,11,25,0.4,0
1,1,0,2,9.60324795979,9.91314916094708,10.7295996844709,7,14,25,0.8,1
0,1,1,2,9.99386887841499,9.48513804443856,12.1886809110438,9,14,28,0.8,0
1,1,1,3,8.91393219434647,10.9281479031579,13.1421825015055,8,13,25,0.8,1
0,0,0,0,6.73829996908909,9.59647096411951,8.57065316735531,9,11,21,0,1
1,0,1,2,9.01471983551807,11.4442382352793,10.7716357603039,11,15,21,1,0
1,1,0,2,7.2955168739286,10.4699175848641,9.84323369739203,6,15,25,0.9,1
1,1,1,3,9.21012474598069,10.3209492323664,12.2690624445296,8,16,25,0.9,1
1,1,1,3,8.20246449519228,9.62933411877534,13.5434402165857,11,15,27,0.9,1
0,0,0,0,9.53110619856296,8.29030831067614,12.6311234664401,9,16,26,0.5,1
1,0,1,2,7.04816175624831,10.6710914358671,11.5766420393129,10,18,27,0.9,1
0,0,0,0,6.80940460624314,9.3527242802467,9.34964829458173,9,13,25,0,1
1,1,1,3,7.60378430745145,10.6368225695018,10.9985062991163,8,15,24,0.8,1
0,1,0,1,8.6820722261076,10.2963991597723,12.5885734822563,7,15,27,0.6,0
1,1,1,3,7.31400877612469,10.6779821938908,12.4497939761201,12,16,28,0.8,1
1,0,1,2,7.89818517017274,8.2533205566334,10.8066621879387,7,16,27,0.8,0
0,0,0,0,7.91949231116728,8.54836827440261,9.41869604726458,10,17,30,0.3,0
1,1,0,2,9.39315449072331,8.97456928473835,10.65250471468,9,14,26,1,0
0,0,0,0,6.93162592810727,9.19561805115184,9.75207025591656,10,15,24,0,1
0,0,0,0,8.34967847736131,10.5291826149133,10.3502316415672,8,18,28,0.5,0
0,0,0,0,6.90872100504283,10.3546400222853,11.8909953596529,6,17,25,0.1,1
0,0,0,0,7.53935964679841,8.37269456530117,9.68354424164519,7,18,23,0.2,1
1,0,0,1,8.15302004433292,9.90904623341782,12.0805420721379,5,12,24,0.5,0
0,0,0,0,6.90478553582588,9.18675842119871,10.8834430341316,9,15,26,0,1
0,0,0,0,5.89308150243083,10.4734944479725,9.37675596839216,8,13,30,0.3,1
0,0,0,0,8.00767119952751,9.24089048173668,10.2090876497937,10,16,26,0.1,1
0,0,0,0,6.57930752958997,8.75056934578967,9.32623630330584,9,16,28,0.1,1
0,0,0,0,8.19943158939028,9.72090131924616,10.6169392952485,8,13,26,0.4,0
0,0,0,0,7.3414826169367,8.86205985710703,9.99933225249699,10,15,25,0.5,0
1,1,1,3,8.62878849504909,11.123311734355,12.6948553276029,11,16,26,1,1
0,0,0,0,6.83375252072628,8.22591803417188,10.0251514047699,7,16,28,0.2,1
0,0,0,0,8.33937809205526,7.66597688277831,11.2128172506148,12,15,24,0.3,1
0,0,0,0,4.72937303555794,9.65746189667709,9.635690603874,15,13,25,0.4,1
1,1,1,3,9.47089390692054,11.6221339366893,11.7502368389105,11,17,27,0.9,0
1,1,1,3,7.85514000590507,12.0539141274463,12.6333982995222,5,16,27,0.9,1
0,0,0,0,7.68496548408034,9.74703460278212,10.4143290991417,8,13,25,0.5,1
0,1,1,2,9.49242937164807,10.0919051460668,11.7357833446371,5,13,24,1,0
0,0,0,0,6.30412381426959,9.13335535144507,9.24928752042055,10,16,25,0.1,1
0,0,0,0,6.97545018681979,8.75871737294986,9.60938846327618,6,13,27,0.2,1
0,1,1,2,7.79145763343345,11.7513302286319,9.21337585056028,11,16,25,0.8,0
0,0,0,0,9.17122283352537,10.6487241961377,9.31680664358877,5,16,24,0,1
1,1,0,2,8.09890791911843,10.1074379668811,12.4401035716392,10,15,25,1,1
1,1,1,3,7.24619316933788,10.1431959448817,13.1573409251313,7,13,26,1,1
1,1,1,3,7.20436241093855,11.1145042819222,10.8460638396817,7,12,27,0.8,1
0,0,0,0,7.77362792101379,9.23220657416685,9.38262369029358,10,15,25,0.2,1
0,0,0,0,7.6149727615142,10.3550420770804,11.0969170560748,9,15,27,0.3,0
1,1,0,2,9.642867497812,11.3875199960347,12.489964893363,8,14,27,1,1
0,1,1,2,8.40373108558536,7.91809773211627,10.3671129526641,9,15,28,1,1
0,0,0,0,6.61964252065347,9.28021111763992,8.56803686521478,7,16,22,0.2,1
0,0,0,0,7.43336092333326,10.3719864011077,10.3162002290578,7,15,28,0.3,1
0,0,0,0,8.9271694609687,9.0789879063425,8.96671317432308,11,17,24,0.2,1
0,0,0,0,6.21393901594424,7.48517592697355,9.01951124781239,12,16,26,0.5,1
0,0,0,0,7.58338479061716,9.2747535284688,8.95770851482311,7,10,26,0.2,1
0,0,0,0,9.6477093576462,8.62446656395583,10.5683359471599,8,15,25,0.1,0
0,0,0,0,7.4748194687842,8.86562537626117,8.9066106349927,8,17,22,0.1,0
0,0,0,0,5.57946448132532,7.25703199064804,10.151096340582,10,12,25,0.4,1
1,1,1,3,8.00098172803335,12.5072466553832,11.5936278383899,9,13,27,0.8,0
0,1,0,1,8.65444192758714,8.57921112980618,12.324385680393,7,12,28,0.8,0
0,0,0,0,4.4380148003124,8.5771834388952,11.2405330024846,11,14,26,0.1,1
1,1,1,3,8.08523668335445,10.5913010128095,11.335587087589,10,17,26,0.9,1
0,0,0,0,6.13452625523823,9.63760893930881,10.4070614076857,9,17,25,0.4,1
0,0,0,0,6.81134621135404,8.7797143233206,10.6439110083507,6,15,27,0.5,1
0,0,0,0,8.91326152745575,9.71490662591643,9.42165636238006,7,17,27,0.2,1
1,1,1,3,6.91415013488091,10.5158236745858,11.2213023459795,11,14,26,0.8,1
0,1,1,2,8.36619957630725,9.84110414946555,10.7803161246567,5,11,26,0.8,1
1,1,1,3,7.33139415115548,11.6442280365531,13.278003853891,4,14,25,0.8,1
1,1,1,3,6.94543441701249,12.0116368775328,13.6071501208239,5,11,22,0.8,0
1,1,1,3,7.56700962364012,11.4693670170987,10.9687431489761,6,14,25,0.9,0
1,1,1,3,6.76358188326,10.5339806254441,12.843980410775,12,14,27,0.9,1
0,0,0,0,5.08542894619915,8.9983086178309,10.5550327399613,8,15,26,0.5,1
0,0,0,0,6.66780855466693,8.34186568636425,10.2086301291984,11,11,25,0.2,1
1,1,1,3,7.0176744895038,12.061846110866,11.2009671755253,5,14,28,0.9,1
0,0,0,0,8.60345901735183,8.64801919834971,7.68898990503838,10,16,27,0.4,1
1,1,1,3,8.81351786734473,10.8899030072586,13.4483103652125,9,17,26,0.8,0
